title,url,date,source,keyword
Crise financeira invade Cannes com filme de Oliver Stone,https://g1.globo.com/pop-arte/noticia/2010/05/crise-financeira-invade-cannes-com-filme-de-oliver-stone.html,2010-06-15,g1,crise financeira
Bush diz ter 'consciência tranquila' sobre crise financeira,https://g1.globo.com/economia-e-negocios/noticia/2010/11/bush-diz-ter-consciencia-tranquila-sobre-crise-financeira.html,2010-06-15,g1,crise financeira
"Membro do BCE vê Brasil, China e Índia puxando expansão global",https://g1.globo.com/politica/noticia/2010/06/membro-do-bce-ve-brasil-china-e-india-puxando-expansao-global-1.html,2010-06-15,g1,recessão brasil
"Membro do BCE vê Brasil, China e Índia puxando expansão global",https://g1.globo.com/mundo/noticia/2010/06/membro-do-bce-ve-brasil-china-e-india-puxando-expansao-global-2.html,2010-06-15,g1,recessão brasil
"Membro do BCE vê Brasil, China e Índia puxando expansão global",https://g1.globo.com/economia-e-negocios/noticia/2010/06/membro-do-bce-ve-brasil-china-e-india-puxando-expansao-global.html,2010-06-15,g1,recessão brasil
Strauss-Khan elogia Brasil e pede coordenação mundial para sair da crise,https://g1.globo.com/mundo/noticia/2010/05/strauss-khan-elogia-brasil-e-pede-coordenacao-mundial-para-sair-da-crise.html,2010-06-15,g1,recessão brasil
"Lucro do Santander Brasil cresce 31,4% no 3o tri",https://g1.globo.com/economia-e-negocios/noticia/2010/10/lucro-do-santander-brasil-cresce-314-no-3o-tri.html,2010-06-15,g1,recessão brasil
Fitch revê perspectiva do Brasil para positiva,https://g1.globo.com/economia-e-negocios/noticia/2010/06/fitch-reve-perspectiva-do-brasil-para-positiva.html,2010-06-15,g1,recessão brasil
"México e Brasil devem otimizar condições de investimento, dizem analistas",https://g1.globo.com/mundo/noticia/2010/11/mexico-e-brasil-devem-otimizar-condicoes-de-investimento-dizem-analistas.html,2010-06-15,g1,recessão brasil
AES descarta risco de apagão e diz que Brasil tem folga energética,https://g1.globo.com/economia-e-negocios/noticia/2010/07/aes-descarta-risco-de-apagao-e-diz-que-brasil-tem-folga-energetica.html,2010-06-15,g1,recessão brasil
Agência de classificação de risco revê perspectiva do Brasil para positiva,https://g1.globo.com/economia-e-negocios/noticia/2010/06/fitch-confirma-ratings-do-brasil-e-reve-perspectiva-para-positiva.html,2010-06-15,g1,recessão brasil
"Retomada da economia desacelera no Brasil, diz OCDE",https://g1.globo.com/economia-e-negocios/noticia/2010/09/retomada-da-economia-desacelera-no-brasil-diz-ocde.html,2010-06-15,g1,recessão brasil
Russos negociam com Brasil para investir no pré-sal,https://g1.globo.com/economia-e-negocios/noticia/2010/09/russos-negociam-com-brasil-para-investir-no-pre-sal.html,2010-06-15,g1,recessão brasil
"Cepal prevê  crescimento do Brasil  de 7,6% em 2010",https://g1.globo.com/economia-e-negocios/noticia/2010/07/cepal-ve-brasil-crescendo-76-em-2010.html,2010-06-15,g1,recessão brasil
"FMI: Brasil deve crescer 7,5% em 2010 e 4,5% em 2011",https://g1.globo.com/economia-e-negocios/noticia/2010/10/fmi-brasil-deve-crescer-75-em-2010-e-45-em-2011.html,2010-06-15,g1,recessão brasil
Ibovespa opera volátil,https://g1.globo.com/economia/mercados/noticia/2010/12/ibovespa-opera-volatil.html,2010-06-15,g1,ibovespa
Ibovespa abre em queda,https://g1.globo.com/mundo/noticia/2010/12/ibovespa-abre-em-queda-2.html,2010-06-15,g1,ibovespa
Ibovespa abre em baixa,https://g1.globo.com/mundo/noticia/2010/12/ibovespa-abre-em-baixa-1.html,2010-06-15,g1,ibovespa
Ibovespa fecha estável,https://g1.globo.com/mundo/noticia/2010/09/ibovespa-fecha-estavel.html,2010-06-15,g1,ibovespa
Ibovespa abre em alta,https://g1.globo.com/mundo/noticia/2010/11/ibovespa-abre-em-alta-1.html,2010-06-15,g1,ibovespa
Ibovespa abre em queda,https://g1.globo.com/mundo/noticia/2010/09/ibovespa-abre-em-queda-1.html,2010-06-15,g1,ibovespa
Reino Unido quer aumentar parceria com Brasil,https://g1.globo.com/economia-e-negocios/noticia/2010/08/reino-unido-quer-aumentar-parceria-com-brasil.html,2010-06-15,g1,recessão brasil
Brasil fica em 47º em 'índice de democracia' da 'Economist',https://g1.globo.com/mundo/noticia/2010/12/brasil-fica-em-47-em-indice-de-democracia-da-economist.html,2010-06-15,g1,recessão brasil
Ricos do mundo enriqueceram mais na recessão de 2009--relatório,https://g1.globo.com/mundo/noticia/2010/06/ricos-do-mundo-enriqueceram-mais-na-recessao-de-2009-relatorio-2.html,2010-06-15,g1,recessão brasil
"Fitch revisa perspectiva do Brasil a ""positiva"", mantém nota",https://g1.globo.com/economia-e-negocios/noticia/2010/06/fitch-revisa-perspectiva-do-brasil-a-positiva-mantem-nota.html,2010-06-15,g1,recessão brasil
Premiê da China alerta para complicações da crise financeira,https://g1.globo.com/economia-e-negocios/noticia/2010/05/premie-da-china-alerta-para-complicacoes-da-crise-financeira.html,2010-06-15,g1,crise financeira
Espanha anuncia novas medidas contra crise econômica,https://g1.globo.com/economia-e-negocios/noticia/2010/12/espanha-anuncia-novas-medidas-contra-crise-economica.html,2010-06-15,g1,crise econômica
Crise econômica ameaça luta contra narcotráfico na Europa,https://g1.globo.com/mundo/noticia/2010/11/crise-economica-ameaca-luta-contra-narcotrafico-na-europa.html,2010-06-15,g1,crise econômica
Crise econômica preocupa sobre doações --conferência de AIDS,https://g1.globo.com/mundo/noticia/2010/07/crise-economica-preocupa-sobre-doacoes-conferencia-de-aids.html,2010-06-15,g1,crise econômica
Europeus protestam contra medidas para combater crise econômica,https://g1.globo.com/jornal-nacional/noticia/2010/12/europeus-protestam-contra-medidas-para-combater-crise-economica.html,2010-06-15,g1,crise econômica
Crise econômica preocupa sobre doações --conferência de AIDS,https://g1.globo.com/mundo/noticia/2010/07/crise-economica-preocupa-sobre-doacoes-conferencia-de-aids-1.html,2010-06-15,g1,crise econômica
Análise: Cortes são efeitos retardados da crise econômica,https://g1.globo.com/economia-e-negocios/noticia/2010/10/analise-cortes-sao-efeitos-retardados-da-crise-economica.html,2010-06-15,g1,crise econômica
Crise econômica é combustível para ascensão do Tea Party,https://g1.globo.com/mundo/noticia/2010/10/crise-economica-e-combustivel-para-ascensao-do-tea-party.html,2010-06-15,g1,crise econômica
Rússia supera crise econômica e melhora relações com o Ocidente,https://g1.globo.com/mundo/noticia/2010/12/russia-supera-crise-economica-e-melhora-relacoes-com-o-ocidente.html,2010-06-15,g1,crise econômica
Ibovespa abre em queda,https://g1.globo.com/mundo/noticia/2010/09/ibovespa-abre-em-queda.html,2010-06-15,g1,ibovespa
Entenda o papel do G-20 na crise econômica internacional,https://g1.globo.com/educacao/noticia/2010/09/entenda-o-papel-do-g-20-na-crise-economica-internacional.html,2010-06-15,g1,crise econômica
"Apesar da crise econômica, Caricom ratifica compromisso de integração",https://g1.globo.com/mundo/noticia/2010/07/apesar-da-crise-economica-caricom-ratifica-compromisso-de-integracao.html,2010-06-15,g1,crise econômica
Rei da Espanha apela a santo para resolver crise econômica,https://g1.globo.com/mundo/noticia/2010/07/rei-da-espanha-apela-a-santo-para-resolver-crise-economica.html,2010-06-15,g1,crise econômica
Crise econômica de 2009 fez crescer a pobreza nos Estados Unidos,https://g1.globo.com/bom-dia-brasil/noticia/2010/09/crise-economica-de-2009-fez-crescer-pobreza-nos-estados-unidos.html,2010-06-15,g1,crise econômica
"Espanha, país que mais sofreu com a crise econômica, vive greve geral",https://g1.globo.com/bom-dia-brasil/noticia/2010/09/espanha-pais-que-mais-sofreu-com-crise-economica-vive-greve-geral.html,2010-06-15,g1,crise econômica
"Para China, crise europeia ameaça solidez econômica",https://g1.globo.com/economia-e-negocios/noticia/2010/05/para-china-crise-europeia-ameaca-solidez-economica.html,2010-06-15,g1,crise econômica
"Crise econômica prejudica esforços de combate à fome, diz ONU",https://g1.globo.com/mundo/noticia/2010/06/crise-economica-prejudica-esforcos-de-combate-a-fome-diz-onu.html,2010-06-15,g1,crise econômica
FMI descarta dupla recessão e alerta Brasil a ter expansão moderada,https://g1.globo.com/economia-e-negocios/noticia/2010/11/fmi-descarta-dupla-recessao-e-alerta-brasil-a-ter-expansao-moderada.html,2010-06-15,g1,recessão brasil
"Deterioração de contas externas pode provocar recessão, aponta Fiesp",https://g1.globo.com/economia-e-negocios/noticia/2010/11/deterioracao-de-contas-externas-pode-provocar-recessao-aponta-fiesp.html,2010-06-15,g1,recessão brasil
Ricos do mundo enriqueceram mais na recessão de 2009--relatório,https://g1.globo.com/mundo/noticia/2010/06/ricos-do-mundo-enriqueceram-mais-na-recessao-de-2009-relatorio-1.html,2010-06-15,g1,recessão brasil
Dois casamentos reais para compensar a crise econômica na Europa,https://g1.globo.com/mundo/noticia/2010/12/dois-casamentos-reais-para-compensar-a-crise-economica-na-europa.html,2010-06-15,g1,crise econômica
"Crise financeira prejudica luta contra aids, diz Bono, do U2",https://g1.globo.com/mundo/noticia/2010/11/crise-financeira-prejudica-luta-contra-aids-diz-bono-do-u2-1.html,2010-06-15,g1,crise financeira
Ibovespa abre em alta de,https://g1.globo.com/mundo/noticia/2010/08/ibovespa-abre-em-alta-de.html,2010-06-15,g1,ibovespa
Ibovespa inicia negócios em alta,https://g1.globo.com/economia-e-negocios/noticia/2010/12/ibovespa-inicia-negocios-em-alta-1.html,2010-06-15,g1,ibovespa
Pesquisador usa Twitter para prever comportamento de bolsas de valores,https://g1.globo.com/tecnologia/noticia/2010/10/pesquisador-usa-twitter-para-prever-comportamento-de-bolsas-de-valores.html,2010-06-15,g1,bolsa valores
Crise na Grécia derruba bolsas de valores pelo mundo,https://g1.globo.com/jornal-nacional/noticia/2010/05/crise-na-grecia-derruba-bolsas-de-valores-pelo-mundo.html,2010-06-15,g1,bolsa valores
Petróleo sobe nos EUA com alta das bolsas de valores,https://g1.globo.com/economia-e-negocios/noticia/2010/04/petroleo-nos-eua-se-recupera-no-fim-e-sobe-com-wall-street.html,2010-06-15,g1,bolsa valores
Capes fixa valores máximos de bolsas de estudo para estrangeiros,https://g1.globo.com/educacao/noticia/2010/10/capes-fixa-valores-maximos-de-bolsas-de-estudo-para-estrangeiros.html,2010-06-15,g1,bolsa valores
Dilma diz que planeja reajustar valor do Bolsa Família,https://g1.globo.com/economia-e-negocios/noticia/2010/11/dilma-diz-que-planeja-reajustar-valor-do-bolsa-familia.html,2010-06-15,g1,bolsa valores
MEC reajusta valor de bolsas de programa de iniciação científica,https://g1.globo.com/educacao/noticia/2010/07/mec-reajusta-valor-de-bolsas-de-programa-de-iniciacao-cientifica.html,2010-06-15,g1,bolsa valores
FMI elogia resposta da Espanha à crise financeira,https://g1.globo.com/economia-e-negocios/noticia/2010/07/fmi-elogia-resposta-da-espanha-a-crise-financeira.html,2010-06-15,g1,crise financeira
"Crise financeira prejudica luta contra aids, diz Bono, do U2",https://g1.globo.com/pop-arte/noticia/2010/11/crise-financeira-prejudica-luta-contra-aids-diz-bono-do-u2.html,2010-06-15,g1,crise financeira
"Hamburgo constrói ""recinto dos sonhos"" em plena crise financeira",https://g1.globo.com/pop-arte/noticia/2010/06/hamburgo-constroi-recinto-dos-sonhos-em-plena-crise-financeira.html,2010-06-15,g1,crise financeira
"Agropecuária retoma patamar anterior ao da crise financeira, diz CNA",https://g1.globo.com/economia-e-negocios/noticia/2010/12/agropecuaria-retoma-patamar-anterior-ao-da-crise-financeira-diz-cna.html,2010-06-15,g1,crise financeira
FGV: classe A foi a mais atingida pela crise financeira,https://g1.globo.com/economia-e-negocios/noticia/2010/09/fgv-classe-a-foi-a-mais-atingida-pela-crise-financeira.html,2010-06-15,g1,crise financeira
Zona do euro discute novas soluções para crise financeira,https://g1.globo.com/mundo/noticia/2010/12/zona-do-euro-discute-novas-solucoes-para-crise-financeira.html,2010-06-15,g1,crise financeira
China diz que ajudará Portugal a enfrentar crise financeira,https://g1.globo.com/economia-e-negocios/noticia/2010/11/china-diz-que-ajudara-portugal-a-enfrentar-crise-financeira.html,2010-06-15,g1,crise financeira
China diz que ajudará Portugal a enfrentar crise financeira,https://g1.globo.com/mundo/noticia/2010/11/china-diz-que-ajudara-portugal-a-enfrentar-crise-financeira-1.html,2010-06-15,g1,crise financeira
Obama está 'muito preocupado' com crise financeira grega,https://g1.globo.com/mundo/noticia/2010/05/obama-esta-muito-preocupado-com-crise-financeira-grega.html,2010-06-15,g1,crise financeira
JB despede-se do papel por causa da crise financeira,https://g1.globo.com/mundo/noticia/2010/08/jb-despede-se-do-papel-por-causa-da-crise-financeira.html,2010-06-15,g1,crise financeira
Bush diz ter 'consciência tranquila' sobre crise financeira,https://g1.globo.com/mundo/noticia/2010/11/bush-diz-ter-consciencia-tranquila-sobre-crise-financeira-1.html,2010-06-15,g1,crise financeira
China quer trabalhar com o UE contra crise financeira--premiê,https://g1.globo.com/economia-e-negocios/noticia/2010/10/china-quer-trabalhar-com-o-ue-contra-crise-financeira-premie.html,2010-06-15,g1,crise financeira
Bush diz ter 'consciência tranquila' sobre crise financeira,https://g1.globo.com/mundo/noticia/2010/11/bush-diz-ter-consciencia-tranquila-sobre-crise-financeira-2.html,2010-06-15,g1,crise financeira
Bolsas de valores caem no Brasil e no mundo,https://g1.globo.com/jornal-nacional/noticia/2010/05/bolsas-de-valores-caem-no-brasil-e-no-mundo.html,2010-06-15,g1,bolsa valores
Bolsas de valores da Ásia encerram em alta nesta terça-feira,https://g1.globo.com/economia/mercados/noticia/2010/12/bolsas-de-valores-da-asia-encerram-em-alta-nesta-terca-feira.html,2010-06-15,g1,bolsa valores
Bolsas de valores dos EUA caem após manutenção da taxa de juros,https://g1.globo.com/economia-e-negocios/noticia/2010/06/ny-recua-apos-comentarios-do-fed-e-dado-imobiliario.html,2010-06-15,g1,bolsa valores
"Bolsa de valores integrada de Peru, Colômbia e Chile será 2ª da A. Latina",https://g1.globo.com/mundo/noticia/2010/09/bolsa-de-valores-integrada-de-peru-colombia-e-chile-sera-2a-da-a-latina.html,2010-06-15,g1,bolsa valores
Ibovespa inicia negócios em queda,https://g1.globo.com/economia-e-negocios/noticia/2010/12/ibovespa-inicia-negocios-em-queda-1.html,2010-06-15,g1,ibovespa
"Ibovespa fecha em alta de 0,51%",https://g1.globo.com/mundo/noticia/2010/12/ibovespa-fecha-em-alta-de-051.html,2010-06-15,g1,ibovespa
Ibovespa fecha pregão em queda,https://g1.globo.com/economia-e-negocios/noticia/2010/10/ibovespa-fecha-pregao-com-baixa-de-024-e-registra-70568-pontos.html,2010-06-15,g1,ibovespa
"Ibovespa abre em alta de 0,62%",https://g1.globo.com/mundo/noticia/2010/12/ibovespa-abre-em-alta-de-062.html,2010-06-15,g1,ibovespa
"Ibovespa fecha em alta de 0,35%",https://g1.globo.com/mundo/noticia/2010/12/ibovespa-fecha-em-alta-de-035-1.html,2010-06-15,g1,ibovespa
"Ibovespa abre em baixa de 0,23%",https://g1.globo.com/mundo/noticia/2010/12/ibovespa-abre-em-baixa-de-023-1.html,2010-06-15,g1,ibovespa
"Ibovespa fecha em alta de 0,38%",https://g1.globo.com/mundo/noticia/2010/12/ibovespa-fecha-em-alta-de-038.html,2010-06-15,g1,ibovespa
Ibovespa inicia operações em alta,https://g1.globo.com/economia-e-negocios/noticia/2010/12/ibovespa-inicia-operacoes-em-alta.html,2010-06-15,g1,ibovespa
Ibovespa fecha em alta de 1%,https://g1.globo.com/mundo/noticia/2010/12/ibovespa-fecha-em-alta-de-1.html,2010-06-15,g1,ibovespa
Ibovespa abre pregão em queda,https://g1.globo.com/economia-e-negocios/noticia/2010/11/ibovespa-abre-pregao-em-queda.html,2010-06-15,g1,ibovespa
"Ibovespa fecha em baixa de 0,83%",https://g1.globo.com/mundo/noticia/2010/12/ibovespa-fecha-em-baixa-de-083.html,2010-06-15,g1,ibovespa
Oposicionistas incendeiam prédio da Bolsa de Valores de Bangcoc,https://g1.globo.com/mundo/noticia/2010/05/oposicionistas-incendeiam-predio-da-bolsa-de-valores-de-bangcoc.html,2010-06-15,g1,bolsa valores
GM começa processo para voltar à bolsa de valores,https://g1.globo.com/economia-e-negocios/noticia/2010/08/gm-comeca-processo-para-voltar-a-bolsa-de-valores.html,2010-06-15,g1,bolsa valores
Aeromoças dançam na estreia de empresa filipina na Bolsa de Valores,https://g1.globo.com/planeta-bizarro/noticia/2010/10/aeromocas-dancam-na-estreia-de-empresa-filipina-na-bolsa-de-valores.html,2010-06-15,g1,bolsa valores
Bolsa de valores de São Paulo fecha o dia em alta,https://g1.globo.com/jornal-nacional/noticia/2010/09/bolsa-de-valores-de-sao-paulo-fecha-o-dia-em-alta.html,2010-06-15,g1,bolsa valores
Suspeito de matar investidor da Bolsa de Valores se entrega à polícia,https://g1.globo.com/rio-de-janeiro/noticia/2010/08/suspeito-de-matar-investidor-da-bolsa-de-valores-se-entrega-policia.html,2010-06-15,g1,bolsa valores
Cingapura e Sydney criarão quinta maior Bolsa de valores do mundo,https://g1.globo.com/economia-e-negocios/noticia/2010/10/cingapura-e-sydney-criarao-quinta-maior-bolsa-de-valores-do-mundo.html,2010-06-15,g1,bolsa valores
Bolsa de Valores de Milão ganha escultura com dedo médio em riste,https://g1.globo.com/planeta-bizarro/noticia/2010/09/bolsa-de-valores-de-milao-ganha-escultura-com-dedo-medio-em-riste.html,2010-06-15,g1,bolsa valores
GM dá o primeiro passo para o retorno recorde à Bolsa de Valores,https://g1.globo.com/economia-e-negocios/noticia/2010/08/gm-da-o-primeiro-passo-para-o-retorno-recorde-a-bolsa-de-valores.html,2010-06-15,g1,bolsa valores
Investimentos diretos no Brasil caem e a bolsa de valores sofre crise,https://g1.globo.com/bom-dia-brasil/noticia/2010/05/investimentos-diretos-no-brasil-caem-e-bolsa-de-valores-sofre-crise.html,2010-06-15,g1,bolsa valores
Bolsa de Valores fecha em baixa,https://g1.globo.com/jornal-da-globo/noticia/2010/05/bolsa-de-valores-fecha-em-baixa.html,2010-06-15,g1,bolsa valores
Entenda a crise financeira da Grécia,https://g1.globo.com/economia-e-negocios/noticia/2010/04/entenda-crise-financeira-da-grecia.html,2010-06-15,g1,crise financeira
Entenda por que a Grécia vive uma crise financeira,https://g1.globo.com/economia-e-negocios/noticia/2010/05/entenda-por-que-grecia-vive-uma-crise-financeira.html,2010-06-15,g1,crise financeira
'Roubo nas alturas' explora com humor a crise financeira,https://g1.globo.com/pop-arte/noticia/2011/12/estreia-roubo-nas-alturas-explora-com-humor-a-crise-financeira.html,2011-06-15,g1,crise financeira
América Latina: um refúgio não imune à crise financeira,https://g1.globo.com/economia/noticia/2011/11/america-latina-um-refugio-nao-imune-a-crise-financeira.html,2011-06-15,g1,crise financeira
Unasul confirma plano de ação contra crise financeira,https://g1.globo.com/economia/noticia/2011/08/unasul-confirma-plano-de-acao-contra-crise-financeira.html,2011-06-15,g1,crise financeira
"Risco de recessão global subiu, mas Brasil está preparado, diz Tombini",https://g1.globo.com/economia/noticia/2011/09/risco-de-recessao-global-e-alto-mas-brasil-esta-preparado-diz-tombini.html,2011-06-15,g1,recessão brasil
"Riscos de recessão estão mais elevados, diz diretor do BC",https://g1.globo.com/economia/noticia/2011/08/riscos-de-recessao-estao-mais-elevados-diz-diretor-do-bc.html,2011-06-15,g1,recessão brasil
Crise econômica mundial faz casais parcelarem os divórcios,https://g1.globo.com/bom-dia-brasil/noticia/2011/12/crise-economica-mundial-faz-casais-parcelarem-os-divorcios.html,2011-06-15,g1,crise econômica
Famílias italianas: a tradição encontra a crise econômica,https://g1.globo.com/mundo/noticia/2011/08/familias-italianas-a-tradicao-encontra-a-crise-economica.html,2011-06-15,g1,crise econômica
Crise econômica deixa saldo migratório espanhol negativo,https://g1.globo.com/mundo/noticia/2011/11/crise-economica-deixa-saldo-migratorio-espanhol-negativo.html,2011-06-15,g1,crise econômica
Bernanke acredita que UE sairá da crise econômica,https://g1.globo.com/mundo/noticia/2011/08/bernanke-acredita-que-ue-saira-da-crise-economica.html,2011-06-15,g1,crise econômica
G-20 realiza teleconferência sobre crise econômica,https://g1.globo.com/economia/noticia/2011/08/g-20-realiza-teleconferencia-sobre-crise-economica.html,2011-06-15,g1,crise econômica
Entenda melhor a crise econômica de Portugal,https://g1.globo.com/economia/noticia/2011/04/entenda-melhor-a-crise-economica-de-portugal.html,2011-06-15,g1,crise econômica
'Indignados' fazem manifestação contra crise econômica em Madri,https://g1.globo.com/mundo/noticia/2011/11/centenas-de-indignados-se-manifestam-em-madri.html,2011-06-15,g1,crise econômica
Crise econômica leva japoneses de volta ao campo,https://g1.globo.com/mundo/noticia/2011/12/crise-economica-leva-japoneses-de-volta-ao-campo.html,2011-06-15,g1,crise econômica
Itália tem novos protestos contra crise econômica,https://g1.globo.com/economia/noticia/2011/10/italia-tem-novos-protestos-contra-crise-economica.html,2011-06-15,g1,crise econômica
"Dilma diz que é ""preocupante"" crise econômica mundial",https://g1.globo.com/economia/noticia/2011/12/dilma-diz-que-e-preocupante-crise-economica-mundial.html,2011-06-15,g1,crise econômica
Aumenta o número de mulheres que investe na bolsa de valores,https://g1.globo.com/jornal-da-globo/noticia/2011/01/aumenta-o-numero-de-mulheres-que-investe-na-bolsa-de-valores.html,2011-06-15,g1,bolsa valores
Envie perguntas sobre a crise econômica mundial,https://g1.globo.com/globo-news/noticia/2011/10/envie-perguntas-sobre-crise-economica-mundial.html,2011-06-15,g1,crise econômica
Lagarde e Alckmin discutem crise econômica,https://g1.globo.com/economia/noticia/2011/12/lagarde-e-alckmin-discutem-crise-economica.html,2011-06-15,g1,crise econômica
"'Além da crise econômica, Europa vive crise sistêmica', diz economista",https://g1.globo.com/globo-news/noticia/2011/12/alem-da-crise-economica-europa-vive-crise-sistemica-diz-economista.html,2011-06-15,g1,crise econômica
Crise financeira na Europa provoca queda no preço do látex,https://g1.globo.com/economia/agronegocios/noticia/2011/12/crise-financeira-na-europa-provoca-queda-no-preco-do-latex.html,2011-06-15,g1,crise financeira
Chrysler tem primeiro lucro trimestral desde crise financeira,https://g1.globo.com/economia/noticia/2011/05/chrysler-tem-primeiro-lucro-trimestral-desde-crise-financeira.html,2011-06-15,g1,crise financeira
Sábado é marcado por protestos contra crise financeira em 82 países,https://g1.globo.com/jornal-nacional/noticia/2011/10/sabado-e-marcado-por-protestos-contra-crise-financeira-em-82-paises.html,2011-06-15,g1,crise financeira
Só a crise econômica conseguiu derrubar Silvio Berlusconi,https://g1.globo.com/globo-news/noticia/2011/11/so-crise-economica-conseguiu-derrubar-silvio-berlusconi.html,2011-06-15,g1,crise econômica
Dilma discute crise financeira em encontro na África do Sul,https://g1.globo.com/jornal-nacional/noticia/2011/10/dilma-discute-crise-financeira-em-encontro-na-africa-do-sul.html,2011-06-15,g1,crise financeira
Sarkozy debaterá crise econômica com Cameron neste sábado,https://g1.globo.com/mundo/noticia/2011/08/sarkozy-debatera-crise-economica-com-cameron-neste-sabado.html,2011-06-15,g1,crise econômica
Dilma defende sobriedade diante de crise econômica internacional,https://g1.globo.com/politica/noticia/2011/11/dilma-defende-sobriedade-diante-de-crise-economica-internacional-2.html,2011-06-15,g1,crise econômica
Dilma defende ação conjunta com UE para conter temor de recessão,https://g1.globo.com/politica/noticia/2011/10/dilma-defende-acao-conjunta-com-ue-para-conter-temor-de-recessao-1.html,2011-06-15,g1,recessão brasil
Dilma defende ação conjunta com UE para conter temor de recessão,https://g1.globo.com/mundo/noticia/2011/10/dilma-defende-acao-conjunta-com-ue-para-conter-temor-de-recessao.html,2011-06-15,g1,recessão brasil
Receita da Portugal Telecom recua no 2o tri por recessão,https://g1.globo.com/tecnologia/noticia/2011/07/receita-da-portugal-telecom-recua-no-2o-tri-por-recessao.html,2011-06-15,g1,recessão brasil
Receita da Portugal Telecom recua no 2o tri por recessão,https://g1.globo.com/economia/noticia/2011/07/receita-da-portugal-telecom-recua-no-2o-tri-por-recessao-1.html,2011-06-15,g1,recessão brasil
"Emergentes são esperança para evitar recessão global, diz Canuto",https://g1.globo.com/economia/noticia/2011/08/emergentes-sao-esperanca-para-evitar-recessao-global-diz-canuto.html,2011-06-15,g1,recessão brasil
"Risco de recessão global está mais alto, diz Tombini",https://g1.globo.com/economia/noticia/2011/09/risco-de-recessao-global-esta-mais-alto-diz-tombini.html,2011-06-15,g1,recessão brasil
Dilma garante que País não terá recessão,https://g1.globo.com/economia/noticia/2011/08/dilma-garante-que-pais-nao-tera-recessao.html,2011-06-15,g1,recessão brasil
"'Se a economia mundial entrar em recessão o Brasil não vai ficar ileso', alerta economista",https://g1.globo.com/globo-news/noticia/2011/08/se-economia-mundial-entrar-em-recessao-o-brasil-nao-vai-ficar-ileso-alerta-economista.html,2011-06-15,g1,recessão brasil
Fitch: recessão dos EUA tiraria 1 ponto do PIB do Brasil,https://g1.globo.com/economia/noticia/2011/08/fitch-recessao-dos-eua-tiraria-1-ponto-do-pib-do-brasil.html,2011-06-15,g1,recessão brasil
Temor de recessão nos Estados Unidos derruba bolsas no mundo,https://g1.globo.com/jornal-nacional/noticia/2011/09/temor-de-recessao-nos-estados-unidos-derruba-bolsas-no-mundo.html,2011-06-15,g1,recessão brasil
"Brasil está preparado para superar possível recessão, dizem analistas",https://g1.globo.com/bom-dia-brasil/noticia/2011/08/brasil-esta-preparado-para-superar-possivel-recessao-dizem-analistas.html,2011-06-15,g1,recessão brasil
Presidente Dilma Rousseff garante: Brasil não entrará em recessão,https://g1.globo.com/bom-dia-brasil/noticia/2011/08/presidente-dilma-rousseff-garante-brasil-nao-entrara-em-recessao.html,2011-06-15,g1,recessão brasil
"'Não existe risco de recessão no Brasil', diz Mantega",https://g1.globo.com/economia/noticia/2011/12/nao-existe-risco-de-recessao-no-brasil-diz-mantega.html,2011-06-15,g1,recessão brasil
Fitch: Brasil seria prejudicado por recessão nos EUA,https://g1.globo.com/economia/noticia/2011/10/fitch-brasil-seria-prejudicado-por-recessao-nos-eua.html,2011-06-15,g1,recessão brasil
Mantega: Brasil 'não corre qualquer risco de recessão',https://g1.globo.com/economia/noticia/2011/12/mantega-brasil-nao-corre-qualquer-risco-de-recessao.html,2011-06-15,g1,recessão brasil
Queda das Bolsas europeias por medo da crise econômica,https://g1.globo.com/economia/noticia/2011/08/queda-das-bolsas-europeias-por-medo-da-crise-economica.html,2011-06-15,g1,crise econômica
Dilma defende sobriedade diante de crise econômica internacional,https://g1.globo.com/mundo/noticia/2011/11/dilma-defende-sobriedade-diante-de-crise-economica-internacional.html,2011-06-15,g1,crise econômica
Dilma defende sobriedade diante de crise econômica internacional,https://g1.globo.com/economia/noticia/2011/11/dilma-defende-sobriedade-diante-de-crise-economica-internacional-1.html,2011-06-15,g1,crise econômica
"Após crise financeira, governo perde eleição na Irlanda",https://g1.globo.com/economia/noticia/2011/02/apos-crise-financeira-governo-perde-eleicao-na-irlanda.html,2011-06-15,g1,crise financeira
Zona do euro negocia plano contra crise financeira da Grécia,https://g1.globo.com/mundo/noticia/2011/11/zona-do-euro-negocia-plano-contra-crise-financeira-da-grecia.html,2011-06-15,g1,crise financeira
Crise financeira em países emergentes é 'inevitável'--mídia,https://g1.globo.com/economia/noticia/2011/05/crise-financeira-em-paises-emergentes-e-inevitavel-midia.html,2011-06-15,g1,crise financeira
Ibovespa abre em alta,https://g1.globo.com/mundo/noticia/2011/04/ibovespa-abre-em-alta-8.html,2011-06-15,g1,ibovespa
Ibovespa abre em alta,https://g1.globo.com/mundo/noticia/2011/04/ibovespa-abre-em-alta-11.html,2011-06-15,g1,ibovespa
Ibovespa abre em alta,https://g1.globo.com/mundo/noticia/2011/03/ibovespa-abre-em-alta-5.html,2011-06-15,g1,ibovespa
Ibovespa abre em alta,https://g1.globo.com/mundo/noticia/2011/03/ibovespa-abre-em-alta-6.html,2011-06-15,g1,ibovespa
