date,dict_fsi,ml_fsi,news_fsi,dict_fsi_smoothed,ml_fsi_smoothed,news_fsi_smoothed
2015-12-28,0.1108896087714926,0.5796263231929357,0.1425655368485065,0.187917068379761,0.5698441644873075,0.07328597161058004
2016-01-25,,0.5192487659684816,,0.19012978181472406,0.5576628345651871,0.06910026855574519
2016-02-01,0.1308248193371542,,,0.1923424952496871,0.5716504025961862,0.06491456550091035
2016-02-29,0.2118116122601545,0.6408877957123114,,0.19742861140294837,0.5856379706271851,0.06072886244607551
2016-03-28,0.2317468228258161,0.6120561320156669,,0.2018429181429421,0.5619875823729609,0.05654315939124066
2016-04-25,0.3476202342387241,0.437761790076299,0.0,0.20486045623508134,0.5042288891636859,0.05235745633640582
2016-05-02,,,0.0,0.20120988913477872,0.4917497197538473,0.05000003499506522
2016-05-09,,,0.0272165526975908,0.19755932203447613,0.4792705503440086,0.04938857604479647
2016-05-16,,,0.0703998971181063,0.1939087549341735,0.46679138093417,0.04955134693060699
2016-05-23,,,0.0,0.19025818783387088,0.4543122115243313,0.048986102635241335
2016-05-30,0.1943683030152005,0.4063468134662539,0.0510310363079828,0.18660762073356826,0.4418330421144927,0.05013141500038118
2016-06-06,,,0.0,0.18259456325577483,0.4535282319995836,0.051245313288122187
2016-06-13,,,0.2446045691440593,0.17858150577798143,0.46522342188467447,0.054148658117822324
2016-06-20,,,0.0,0.17456844830018803,0.47691861176976535,0.050401430446084174
2016-06-27,0.1383005232992773,0.4913504411049429,0.1013959156045827,0.1705553908223946,0.48861380165485624,0.04841418158283627
2016-07-04,,,0.0,0.16804891210663128,0.4984447048054266,0.04457685171414767
2016-07-11,,,0.0371134809512602,0.165542433390868,0.5082756079559969,0.04229611088810612
2016-07-18,,,0.0,0.16303595467510468,0.5181065111065674,0.04019634347453256
2016-07-25,,0.5453924308679664,0.0,0.1605294759593414,0.5279374142571377,0.03950020115786276
2016-08-01,0.1270869673560927,,0.0,0.15802299724357807,0.525877399180474,0.04018337518903567
2016-08-08,,,0.0,0.15696149626882117,0.5238173841038104,0.04226972147465419
2016-08-15,,,0.0,0.15589999529406426,0.5217573690271468,0.04583209360671685
2016-08-22,,,0.0,0.15483849431930732,0.5196973539504831,0.05099488685347092
2016-08-29,0.1432843259406927,0.4886692003170035,0.0394890561071244,0.15377699334455042,0.5176373388738195,0.057938381945571917
2016-09-05,,,0.1263414641430005,0.15320558986767868,0.535311350664858,0.0655261131678624
2016-09-12,,,0.0579763858619699,0.15263418639080695,0.5529853624558966,0.07099021956443216
2016-09-19,,,0.0635870038486121,0.1520627829139352,0.5706593742469351,0.07690875892710695
2016-09-26,0.1482681285821081,0.5955578771276622,0.1137834163361103,0.15149137943706348,0.5883333860379737,0.08329248363120034
2016-10-03,,,0.0974538928125225,0.15107052940082485,0.6010858423417735,0.08861148864506295
2016-10-10,,,0.1088864198546917,0.15064967936458626,0.6138382986455735,0.09362172377257316
2016-10-17,,,0.1462857413452905,0.15022882932834764,0.6265907549493733,0.0980989275677423
2016-10-24,,,0.0733302020337764,0.14980797929210904,0.6393432112531732,0.10089348524857403
2016-10-31,0.1856466483927236,0.6656765608495976,0.1259973310747628,0.14938712925587042,0.6520956675569731,0.1046505313731088
2016-11-07,,,0.1167229719461251,0.14727264890433583,0.655596382931738,0.10766216383038293
2016-11-14,,,0.1598371243826013,0.14515816855280123,0.659097098306503,0.11035739990504723
2016-11-21,,,0.0594328386506241,0.14304368820126664,0.662597813681268,0.11132484242782836
2016-11-28,0.1083977074507849,0.6826778701105972,0.0840132952020014,0.14092920784973204,0.666098529056033,0.11410431342221553
2016-12-05,,,0.0890576515153251,0.14033422738648257,0.6583048645320733,0.11793453940360894
2016-12-12,,,0.1031660232141699,0.13973924692323308,0.6505112000081137,0.12277312388373374
2016-12-19,,,0.0583895757186822,0.13914426645998362,0.6427175354841541,0.12829637309200118
2016-12-26,0.0984301021679541,0.6688046243029276,0.09064178710019,0.13854928599673413,0.6349238709601944,0.13626071337362766
2017-01-30,0.1208572140543234,0.584246802736555,,0.13982821527015002,0.604049548510903,0.14581803113221717
2017-02-27,0.1766758036381759,0.5514023920993638,,0.14199325289622705,0.5866654928386359,0.15537534889080667
2017-03-27,0.1171193620732619,0.6148167819200132,,0.1425383181468664,0.5933037945595591,0.16493266664939615
2017-04-24,,0.5535605858204541,,0.14427066650589312,0.5852867579768807,0.17448998440798566
2017-05-01,0.24595066035385,,,0.14600301486491982,0.5988826093785757,0.18404730216657517
2017-05-22,,,1.0,0.1430669515524177,0.6124784607802707,0.19360461992516464
2017-05-29,0.1333167206578619,0.6351414387937908,0.0641500299099584,0.14013088823991557,0.6260743121819657,0.17500323727317046
2017-06-05,,,0.1190864956486484,0.1375131049560844,0.6334933455661802,0.1602727625316399
2017-06-12,,,0.1468047884241919,0.13489532167225327,0.6409123789503947,0.14698048024364357
2017-06-19,,,0.0,0.1322775383884221,0.6483314123346091,0.13369433297753697
2017-06-26,0.0722651383005233,0.6669328589566541,0.1259919394798606,0.12965975510459093,0.6557504457188237,0.12507668798950383
2017-07-03,,,0.0679235610811324,0.1297227923409461,0.6555516598617954,0.11642708313022873
2017-07-10,,,0.0960584212856148,0.1297858295773013,0.6553528740047673,0.10947118359217199
2017-07-17,,,0.0721687836487032,0.12984886681365648,0.6551540881477391,0.1029836472972599
2017-07-24,,,0.1252339689353074,0.12991190405001168,0.6549553022907109,0.09757214210955997
2017-07-31,0.1245950660353849,0.6593037846425852,0.0909471343087656,0.12997494128636686,0.6547565164336827,0.09119470741179342
2017-08-07,,,0.0339617805405662,0.13028926480655786,0.6514599853475944,0.08482591777451473
2017-08-14,,,0.0233284737407921,0.13060358832674887,0.6481634542615061,0.08023326430741183
2017-08-21,,,0.0569018237589348,0.1309179118469399,0.6448669231754178,0.07762768193357804
2017-08-28,0.1245950660353849,0.6458355536602965,0.064460256389031,0.1312322353671309,0.6415703920893295,0.07574583043111638
2017-09-04,,,0.0885986751801114,0.13185657158069417,0.6353682958813583,0.07425806240961794
2017-09-11,,,0.0898402919020998,0.1324809077942574,0.6291661996733872,0.07226953132736008
2017-09-18,,,0.0343475192796064,0.13310524400782064,0.622964103465416,0.06966744293161134
2017-09-25,0.1619735858460004,0.6173531427392335,0.0629959697399303,0.13372958022138387,0.6167620072574448,0.06829869883968188
2017-10-02,,,0.1011247668814358,0.13303467929970825,0.6101572105633104,0.06711512192971784
2017-10-09,,,0.0525783423063208,0.13233977837803262,0.6035524138691761,0.06474395463056176
2017-10-16,,,0.049971517421502,0.131644877456357,0.5969476171750417,0.06279760106572767
2017-10-23,,,0.0160097368809358,0.13094997653468138,0.5903428204809075,0.06129912438077517
2017-10-30,0.1400448542237727,0.5673600700098673,0.0439826405627447,0.13025507561300576,0.5837380237867732,0.06138211793473755
2017-11-06,,,0.0458433073076247,0.12910290812437283,0.5882904155063002,0.06207268772577264
2017-11-13,,,0.0807339026156708,0.1279507406357399,0.5928428072258273,0.06332997487697119
2017-11-20,,,0.0502063482243131,0.12679857314710702,0.5973951989453544,0.06397953038774787
2017-11-27,0.0760029902815848,0.6162045080525543,0.0917659901173656,0.1256464056584741,0.6019475906648815,0.06511003472316261
2017-12-04,,,0.0563853452735479,0.12681301114969784,0.596787712117987,0.06530973379772184
2017-12-11,,,0.0553018043468467,0.12797961664092158,0.5916278335710924,0.06582106558869934
2017-12-18,,,0.0612486111682641,0.12914622213214533,0.5864679550241978,0.06669972181278867
2017-12-25,,0.6087460236293379,0.0464440596701249,0.13031282762336907,0.5813080764773032,0.06776872658715104
2018-01-01,0.0784948916022925,,,0.13147943311459281,0.557456586619904,0.06958237216912355
2018-01-29,0.0917019686020433,0.593976108519298,,0.1351208708121843,0.5336050967625048,0.07139601775109607
2018-02-26,0.1619735858460004,0.3446255605638068,,0.14079034337594215,0.4686269336912823,0.07320966333306858
2018-03-26,0.0959382008472464,0.4672045505955538,,0.14547037695987936,0.4881224907429497,0.0750233089150411
2018-04-30,0.2282581609768253,0.5719475645847484,,0.1524639876966275,0.5218680208150125,0.07683695449701361
2018-05-28,0.1851482681285821,0.4796709067647107,,0.15591736092758723,0.5214977563793985,0.07865060007898612
2018-06-11,,,0.2162028579980574,0.15800540026119556,0.54962128599509,0.08046424566095864
2018-06-25,0.1021679541490157,0.6159962559059166,,0.16009343959480385,0.5777448156107814,0.07753800431724711
2018-07-02,,,0.1269669468428561,0.16488709556411413,0.5798102348983968,0.07461176297353558
2018-07-09,,,0.0,0.16968075153342438,0.5818756541860122,0.06985731926911559
2018-07-16,,,0.0,0.17447440750273463,0.5839410734736274,0.06754223890108149
2018-07-23,,,0.0774359361176306,0.1792680634720449,0.5860064927612428,0.06758568106091595
2018-07-30,0.1781709444306005,0.5635475659775169,0.0314037146510663,0.1840617194413552,0.5880719120488582,0.06728515996406097
2018-08-06,,,0.0145802960879951,0.18913052509208142,0.6068441039630773,0.06823759107133888
2018-08-13,,,0.0760938569213944,0.19419933074280768,0.6256162958772965,0.07106369324818329
2018-08-20,,,0.0365640616100312,0.1992681363935339,0.6443884877915156,0.0737141460160777
2018-08-27,0.2197856964864191,0.6765724000945779,0.0879316720412269,0.20433694204426017,0.6631606797057348,0.0776618508799857
2018-09-03,,,0.0873030129076083,0.20868415845498434,0.6727963767092975,0.08125094156467702
2018-09-10,,,0.1011117613599413,0.21303137486570847,0.6824320737128602,0.08462869861822418
2018-09-17,,,0.0638523779837092,0.2173785912764326,0.6920677707164229,0.08743087992188327
2018-09-24,,0.7138614120008508,0.0860522201244804,0.22172580768715675,0.7017034677199856,0.09105640420172084
2018-10-01,0.3094941440318963,,0.1285365787195911,0.22607302409788088,0.703056782387381,0.09485667070319335
2018-10-08,,,0.1063889896894742,0.2265237592253606,0.7044100970547763,0.09748086097317538
2018-10-15,,,0.1220228415267097,0.22697449435284034,0.7057634117221717,0.09979398630660245
2018-10-22,,,0.061746386764351,0.22742522948032007,0.707116726389567,0.10133089727908522
2018-10-29,0.2980313979566409,0.7213781787879773,0.0377451301003106,0.22787596460779982,0.7084700410569624,0.10425006861667642
2018-11-05,,,0.0765926609276278,0.22504983971256728,0.7010299175026977,0.10949154075828864
2018-11-12,,,0.1075128781570562,0.22222371481733477,0.693589793948433,0.11588181623370643
2018-11-19,,,0.0536936885556228,0.21939758992210223,0.6861496703941683,0.1225643285272881
2018-11-26,0.1243458759033142,0.6729345394232382,0.0603000639425168,0.21657146502686972,0.6787095468399037,0.13165175008246216
2018-12-03,,,0.0841673749543801,0.21805306558701787,0.6752035439160735,0.14323071710459845
2018-12-10,,,0.0371500092824009,0.21953466614716605,0.6716975409922433,0.15687213016493182
2018-12-17,,,0.1301732327302716,0.2210162667073142,0.6681915380684131,0.17469414670806047
2018-12-24,,,0.1050338019873685,0.22249786726746235,0.6646855351445831,0.19407079899152482
2018-12-31,0.2040867181659606,0.6704152009375525,0.0816496580927726,0.22397946782761052,0.6611795322207529,0.21655655406258872
2019-01-14,,,0.8164965809277261,0.22639023029292363,0.6513818949814815,0.24375315316971752
2019-01-21,,,0.0,0.22880099275823676,0.6415842577422101,0.2509499965827204
2019-01-28,0.1701968602043359,0.6299094169160386,0.8164965809277261,0.2312117552235499,0.6317866205029387,0.26690981898396354
2019-02-25,0.2833291801644655,0.6206773190172792,,0.2364724362302293,0.6232677946704607,0.2636784984774175
2019-03-11,,,0.1443375672974064,0.23954450569731364,0.61651368409712,0.26044717797087136
2019-03-18,,,0.3057570140046772,0.242616575164398,0.6097595735237793,0.26127031489616254
2019-03-25,,0.6002945208913248,0.6340099943042,0.24568864463148238,0.6030054629504386,0.2605400108377811
2019-04-01,0.2638923498629454,,0.2886751345948129,0.24876071409856673,0.5980981332231093,0.24676842500047808
2019-04-08,,,0.2327526869976744,0.25112600648584915,0.59319080349578,0.2315334894096699
2019-04-15,,,0.1020620726159657,0.25349129887313154,0.5882834737684508,0.21625598038594007
2019-04-22,,,0.1639819823667473,0.25585659126041393,0.5833761440411215,0.204966033936428
2019-04-29,0.2783453775230501,0.6047513171632968,0.0543928293220421,0.2582218836476963,0.5784688143137923,0.19510721873875359
2019-05-06,,,0.1012999709042819,0.2596472363973807,0.5556569990647121,0.19016204073810236
2019-05-13,,,0.1667431865455607,0.2610725891470651,0.5328451838156321,0.18831985720411423
2019-05-20,,,0.1077965544619743,0.26249794189674946,0.510033368566552,0.18723111425267963
2019-05-27,0.2230251682033391,0.4548350341824271,0.2707071634478483,0.2639232946464338,0.4872215533174719,0.18891616443878195
2019-06-03,,,0.2256940454453382,0.26725894042900167,0.48647247563466006,0.18774513645989663
2019-06-10,,,0.2008253928972525,0.27059458621156945,0.4857233979518482,0.18524896205106725
2019-06-17,,,0.2006219285813146,0.27393023199413724,0.48497432026903636,0.18220887077403458
2019-06-24,,0.4711944067893674,0.2259800407920201,0.277265877776705,0.4842252425862245,0.1785258098182944
2019-07-01,0.2088213306753052,,0.2229132539792385,0.2806015235592728,0.49235318899039154,0.17318568397078887
2019-07-08,,,0.1495380522872733,0.28728991956026595,0.5004811353945585,0.16610910999794276
2019-07-15,,,0.1275775907699572,0.29397831556125903,0.5086090817987254,0.15961118449096198
2019-07-22,,,0.1539600717839002,0.3006667115622521,0.5167370282028925,0.15423184719883487
2019-07-29,0.4330924495389983,0.5492019317120117,0.0518736084028152,0.30735510756324524,0.5248649746070594,0.14886200009313144
2019-08-05,,,0.1722037414740927,0.30817049202949803,0.5164138037702173,0.14687891230226746
2019-08-12,,,0.2660450386236154,0.3089858764957509,0.5079626329333753,0.14401150114445604
2019-08-19,,,0.1093199520145646,0.3098012609620037,0.4995114620965332,0.13688277363138418
2019-08-26,0.2626463992025916,0.4800784718354416,0.1093436084371207,0.3106166454282565,0.49106029125969114,0.13071651844337243
2019-09-02,,,0.0703876362868729,0.31367265153467405,0.4900902887122559,0.12529658867418011
2019-09-09,,,0.0898402919020998,0.3167286576410916,0.48912028616482073,0.12179403687904031
2019-09-16,,,0.1157923638571785,0.3197846637475091,0.4881502836173855,0.11940728504262342
2019-09-23,,,0.1514437327566091,0.3228406698539266,0.48718028106995026,0.11714676344658734
2019-09-30,0.2778469972589085,0.4879886345140708,0.1328547414805208,0.32589667596034416,0.486210278522515,0.11368861831790869
2019-10-07,,,0.0751119175804583,0.3311970138843415,0.4840288027266738,0.10956120705315883
2019-10-14,,,0.088605685169432,0.3364973518083388,0.4818473269308326,0.10663673822283765
2019-10-21,,,0.0871066581019369,0.34179768973233615,0.4796658511349914,0.10434189976189068
2019-10-28,0.2853227012210316,0.4906428152795211,0.0783105913579014,0.34709802765633346,0.47748437533915017,0.10264890255450052
2019-11-04,,,0.0486241702038604,0.3552838027863029,0.4663389474132461,0.10180578027251108
2019-11-11,,,0.0591937121760572,0.3634695779162723,0.45519351948734205,0.10281971851229278
2019-11-18,,,0.090118718806156,0.37165535304624175,0.44404809156143793,0.10535704301256904
2019-11-25,0.2317468228258161,0.4123166938322388,0.0672077015657933,0.37984112817621113,0.43290266363553387,0.10842648141453579
2019-12-02,,,0.0956877612963989,0.3949441766466647,0.43578105986385207,0.11293524692680686
2019-12-09,,,0.127502503056188,0.4100472251171183,0.4386594560921703,0.11804628160728985
2019-12-16,,,0.1162160723890387,0.42515027358757185,0.4415378523204884,0.12282711217869303
2019-12-23,,,0.0829151525201673,0.4402533220580254,0.4444162485488066,0.12783879526509187
2019-12-30,0.2466982307500622,0.5131994204253184,0.0769535906564018,0.455356370528479,0.4472946447771248,0.13441917801756453
2020-01-20,,,0.0,0.4802055424852426,0.4052765900028869,0.14300621566701516
2020-01-27,0.4380762521804137,0.400663256254494,,0.5050547144420062,0.36325853522864904,0.15658692233028754
2020-02-24,1.0,0.1209968997148853,,0.5330323546426536,0.2957591825016557,0.1701676207695006
2020-03-16,,,0.5773502691896258,0.5391986035378998,0.34731351274469363,0.18374831920871362
2020-03-23,,,0.0,0.5453648524331461,0.3988678429877316,0.18358474323317805
2020-03-30,0.6277099426862696,0.4563969422979479,,0.5515311013283923,0.45042217323076955,0.1898318039160237
2020-04-13,,,0.8164965809277261,0.554139145421725,0.4979062987877603,0.19607886459886933
2020-04-20,,,0.0,0.5567471895150579,0.5453904243447512,0.18066142045543299
2020-04-27,0.6516321953650636,0.6185010398009102,,0.5593552336083906,0.592874549901742,0.17155253280928576
2020-05-18,,,0.1187564333648259,0.5576531527040736,0.6229010870395386,0.16244364516313853
2020-05-25,,0.6937835075786644,0.0948471126621692,0.5559510717997567,0.6529276241773351,0.15486028102468827
2020-06-01,0.6052828307999003,,0.0819909911833736,0.5542489908954397,0.6551218206500861,0.149372530118116
2020-06-08,,,0.2100953631303899,0.5501631922688347,0.6573160171228369,0.14623769022139027
2020-06-15,,,0.0816496580927726,0.5460773936422297,0.6595102135955879,0.14087298997973716
2020-06-22,,,0.0,0.5419915950156248,0.6617044100683389,0.1375763224936373
2020-06-29,0.5965611761774234,0.6897421675437049,0.0579763858619699,0.5379057963890199,0.6638986065410899,0.13908371334468797
2020-07-06,,,0.089599869059408,0.5310802888051642,0.6484873387834611,0.1434233090819782
2020-07-13,,,0.1742308562646689,0.5242547812213085,0.6330760710258324,0.1496423775445734
2020-07-20,,,0.1802095140581215,0.517429273637453,0.6176648032682037,0.1550028354261321
2020-07-27,0.4482930475953153,0.595741060046788,0.2883397224115786,0.5106037660535973,0.602253535510575,0.15948309566583654
2020-08-03,,,0.0985598559653488,0.506688703071903,0.5912787753154035,0.15946378257202928
2020-08-10,,,0.1020620726159657,0.5027736400902086,0.5803040151202321,0.16157118729620673
2020-08-17,,,0.2546934115328307,0.49885857710851433,0.5693292549250607,0.16575660408913445
2020-08-24,,,0.214029909803274,0.49494351412682003,0.5583544947298893,0.1668364166361048
2020-08-31,0.4943932220284077,0.5211555994158843,0.2065357856943956,0.49102845114512567,0.5473797345347179,0.16626826905302095
2020-09-07,,,0.2053967478813503,0.4869562245245413,0.5542696978875341,0.1642940110613216
2020-09-14,,,0.1938193819064296,0.4828839979039569,0.5611596612403503,0.1608844774210157
2020-09-21,,,0.1235598559653489,0.4788117712833725,0.5680496245931664,0.15632488249393764
2020-09-28,0.5280338898579616,0.5551349092449603,0.1449786769897697,0.4747395446627881,0.5749395879459827,0.15290941684730974
2020-10-05,,,0.1264869153229535,0.46817801534859305,0.595321134847588,0.14977088647734732
2020-10-12,,,0.1498409461355212,0.46161648603439803,0.6157026817491933,0.14744541429733182
2020-10-19,,,0.0737792793503772,0.455054956720203,0.6360842286507987,0.1450362920059413
2020-10-26,0.4156491402940444,0.6764943350478884,0.2161421976678608,0.448493427406008,0.656465775552404,0.14511540925696353
2020-11-02,,,0.112692555593313,0.44346600780041556,0.6632032241136877,0.14271432621740032
2020-11-09,,,0.149847238821468,0.4384385881948231,0.6699406726749715,0.1413615800925656
2020-11-16,,,0.08769751424144,0.4334111685892307,0.6766781212362553,0.13971252135503776
2020-11-23,,,0.0687299352838401,0.4283837489836382,0.6834155697975389,0.13987978627009615
2020-11-30,0.3471218539745827,0.7108700433316684,0.1519827494374649,0.42335632937804574,0.6901530183588227,0.14253154872529883
2020-12-07,,,0.1029716116564284,0.4218897131611216,0.682777363772966,0.1448532825916107
2020-12-14,,,0.1012326465211686,0.4204230969441975,0.6754017091871095,0.1486374918808956
2020-12-21,,,0.07966610517185,0.4189564807272734,0.668026054601253,0.1540770415546588
2020-12-28,0.3446299526538749,0.6935042406441131,0.0920628785140823,0.41748986451034925,0.6606504000153963,0.1621149633379944
2021-01-11,,,0.4082482904638631,0.41942643064187773,0.6308936534445404,0.1725990495196309
2021-01-25,,0.5624638841534858,,0.4213629967734063,0.6011369068736845,0.17485444721707205
2021-02-01,0.2992773486169947,,,0.42329956290493476,0.597725466126288,0.17710984491451323
2021-02-08,,,0.3178206959130841,0.43102902940823634,0.5943140253788913,0.1793652426119544
2021-02-15,,,0.1632993161855452,0.4387584959115379,0.5909025846314948,0.17678588340719675
2021-02-22,,0.5884091492761783,0.2787693700234704,0.4464879624148395,0.5874911438840982,0.17467746465590056
2021-03-01,0.5808621978569649,,0.2335079283817679,0.4542174289181411,0.5834543283637774,0.16893423740887586
2021-03-08,,,0.2041241452319315,0.45603149927018916,0.5794175128434568,0.16093614702220554
2021-03-15,,,0.0,0.4578455696222371,0.575380697323136,0.15142996527865313
2021-03-22,,,0.0,0.4596596399742851,0.5713438818028153,0.1472116003193077
2021-03-29,0.4310989284824321,0.5394041447178737,0.4267766952966369,0.4614737103263331,0.5673070662824945,0.14813375011584948
2021-04-05,,,0.0824786098842322,0.46470654332543027,0.5822786175843512,0.13932590466596473
2021-04-12,,,0.0,0.4679393763245275,0.5972501688862077,0.13250312260119307
2021-04-19,,,0.0883883476483184,0.4711722093236247,0.6122217201880644,0.13030724667326907
2021-04-26,0.5340144530276602,0.6559788940539866,0.0583211843519804,0.4744050423227219,0.627193271489921,0.12957514614430077
2021-05-03,,,0.1971197119306977,0.47485360494399703,0.6225551316834359,0.13133117862397017
2021-05-10,,,0.1360827634879543,0.47530216756527216,0.6179169918769507,0.13078992661316555
2021-05-17,,,0.2548547388496603,0.4757507301865473,0.6132788520704656,0.13006385284920868
2021-05-24,,,0.0,0.4761992928078224,0.6086407122639804,0.12498017826103591
2021-05-31,0.6005482182905557,0.634851749159742,0.3683905718408463,0.47664785542909754,0.6040025724574953,0.12426071443581078
2021-06-07,,,0.0,0.4713092091845755,0.5783489821520208,0.11501642558578337
2021-06-14,,,0.0,0.4659705629400534,0.5526953918465464,0.10978842099331916
2021-06-21,,,0.1020620726159657,0.4606319166955314,0.5270418015410718,0.10839414279821478
2021-06-28,0.3550959382008473,0.4800658714495742,0.0,0.45529327045100937,0.5013882112355974,0.10722097557627122
2021-07-05,,,0.0,0.4546346983897708,0.49026008397961707,0.10979188155164998
2021-07-12,,,0.0,0.4539761263285322,0.47913195672363673,0.11619663476439794
2021-07-19,,,0.0510310363079828,0.45331755426729364,0.46800382946765645,0.12665888422265398
2021-07-26,0.4129080488412659,0.4435639708870649,0.2358104758460389,0.45265898220605505,0.45687570221167617,0.139761999396099
2021-08-02,,,0.2378734388029863,0.45385711942862744,0.4548159541026777,0.14951117636494285
2021-08-09,,,0.2238276988858464,0.45505525665119984,0.4527562059936794,0.15617481175322442
2021-08-16,,,0.1972257018211324,0.45625339387377223,0.450696457884681,0.1604760608633235
2021-08-23,,,0.1521844491907871,0.4574515310963446,0.4486367097756826,0.16349404105162965
2021-08-30,0.5477199102915525,0.4431184369847065,0.2162028579980574,0.45864966831891707,0.4465769616666842,0.16690694340447731
2021-09-06,,,0.1926898747257572,0.45568746184177716,0.4468732717097448,0.16859847070384001
2021-09-13,,,0.1898270586146192,0.45272525536463726,0.44716958175280536,0.1694487448845892
2021-09-20,,,0.1238323933414872,0.44976304888749735,0.44746589179586593,0.16958742417606262
2021-09-27,0.4881634687266384,0.4456651953481131,0.212659969310536,0.4468008424103575,0.44776220183892645,0.1713238336100727
2021-10-04,,,0.1050653138885386,0.44190664677513986,0.4494870600902295,0.17161681728783332
2021-10-11,,,0.2336926140893815,0.4370124511399222,0.45121191834153246,0.17423372777916368
2021-10-18,,,0.3011180911870554,0.43211825550470456,0.4529367765928354,0.1747743801374167
2021-10-25,,0.4361986925481012,0.1937581249454927,0.4272240598694869,0.45466163484413835,0.17090320822668895
2021-11-01,0.3792673810117119,,0.1774296152563315,0.4223298642342693,0.4689640426888413,0.16623395370421956
2021-11-08,,,0.2033316482600555,0.41944705564371665,0.48326645053354417,0.16117375805208303
2021-11-15,,,0.1533118617524573,0.41656424705316397,0.4975688583782471,0.15464144048320008
2021-11-22,,,0.0779900524944308,0.4136814384626113,0.51187126622295,0.14815555080669768
2021-11-29,0.2927984051831547,0.5423245832010659,0.1799763400120543,0.4107986298720586,0.5261736740676529,0.1441197877222843
2021-12-06,,,0.089770797335309,0.4134274431259817,0.5294735636058561,0.13883194071658508
2021-12-13,,,0.1155052956722303,0.41605625637990473,0.5327734531440592,0.1352572720524946
2021-12-20,,,0.0791423638707022,0.41868506963382784,0.5360733426822624,0.132372327593885
2021-12-27,0.3501121355594319,0.5738338566999847,0.1075738923538455,0.4213138828877509,0.5393732322204655,0.1313461335575083
2022-01-31,0.3820084724644904,0.5691030392310732,,0.42726842799493286,0.519197436980966,0.1311500483599149
2022-02-28,0.5188138549713431,0.4307503248025673,0.3385410681680073,0.435337000937564,0.4650243417865214,0.1309539633130075
2022-03-28,0.4134064291054075,0.393654878443877,,0.4395064893368082,0.43419980834722244,0.12350909778056468
2022-04-18,,,0.0,0.44489507424618846,0.4309957840577413,0.11606423224812187
2022-04-25,0.4953899825566908,0.4309829815371686,,0.4502836591555688,0.42779175976826017,0.11267223956814505
2022-05-16,,,0.0,0.4535653921666833,0.4224137726608051,0.1092802468881682
2022-05-30,0.557936705706454,0.3793217901205879,0.0,0.45684712517779774,0.41703578555334997,0.10970423556045679
2022-06-06,,,0.1443375672974064,0.455407108363778,0.43734978406308644,0.1139590109401696
2022-06-13,,,0.0372161463782393,0.4539670915497583,0.4576637825728229,0.1171529907244388
2022-06-20,,,0.0,0.45252707473573855,0.4779777810825594,0.12313830303283929
2022-06-27,0.3421380513331672,0.4821020543554848,0.2808060412490447,0.4510870579217188,0.49829177959229587,0.13342350925165328
2022-07-04,,,0.1154700538379251,0.4547358934910781,0.5296347391855112,0.1385622319131301
2022-07-11,,,0.2536828504894289,0.4583847290604374,0.5609776987787265,0.14450731549917872
2022-07-18,,,0.1183654281323345,0.4620335646297967,0.5923206583719418,0.14664007419111602
2022-07-25,,0.6767598049443834,0.1647043287898285,0.465682400199156,0.6236636179651571,0.14976016156481065
2022-08-01,0.4310989284824321,,0.1683943932747761,0.4693312357685153,0.6188357487574292,0.15235841022492552
2022-08-08,,,0.2039570457033953,0.4747658477680317,0.6140078795497013,0.15439669481078186
2022-08-15,,,0.2218662901738017,0.4802004597675481,0.6091800103419733,0.15470437043295718
2022-08-22,,,0.1138926442824005,0.4856350717670645,0.6043521411342453,0.15266680397697646
2022-08-29,0.545975579367057,0.6004796644987128,0.0911703191322383,0.4910696837665809,0.5995242719265174,0.15198320106479776
2022-09-05,,,0.231247637370242,0.49393971985634866,0.5940455585973444,0.15342313676129044
2022-09-12,,,0.1273305231093272,0.4968097559461164,0.5885668452681715,0.15214550133647115
2022-09-19,,,0.1890588640006315,0.4996797920358842,0.5830881319389986,0.15173438567957073
2022-09-26,0.592823324196362,0.5721108983353005,0.1586268444902216,0.502549828125652,0.5776094186098256,0.15001992822658197
2022-10-03,,,0.1274187315005915,0.5012033182365263,0.5758764739850265,0.14800492394195797
2022-10-10,,,0.1443510619477206,0.4998568083474006,0.5741435293602273,0.14670877350976708
2022-10-17,,,0.0901980812193455,0.49851029845827494,0.5724105847354282,0.14549495253428027
2022-10-24,,,0.1223948985220911,0.4971637885691493,0.570677640110629,0.14621205536053367
2022-10-31,0.6658360328930975,0.5728232829702783,0.1138652467073361,0.4958172786800236,0.5689446954858298,0.1477608348067391
2022-11-07,,,0.1513945989177002,0.4865294357793563,0.5645695324293314,0.1504932218654324
2022-11-14,,,0.1695379267405583,0.47724159287868895,0.560194369372833,0.1531941335374867
2022-11-21,,,0.1495815808583657,0.46795374997802164,0.5558192063163344,0.1553243326437831
2022-11-28,0.3182157986543732,0.5297219498162744,0.146031170648986,0.4586659070773543,0.551444043259836,0.15765506418249856
2022-12-05,,,0.1238206798245835,0.4559382880040902,0.5618666682903156,0.16039169305607268
2022-12-12,,,0.1107000847838718,0.4532106689308261,0.5722892933207954,0.16440535330996228
2022-12-19,,,0.0944716725581557,0.45048304985756205,0.582711918351275,0.17029435983227392
2022-12-26,0.5203089957637678,0.6225372418703282,0.1465542108477959,0.447755430784298,0.5931345433817546,0.17883103570889058
2023-01-02,,,0.4669867732056246,0.44163893838736273,0.5835271053545604,0.188494793242875
