date,stress_sum,stress_mean,article_count,stress_articles,financial_terms,stress_terms,negative_terms,sources,fsi_raw,fsi_proportion,news_fsi
2010-08-09,1.0,0.07692307692307693,13,1,2,6,3,folha,0.07692307692307693,0.07692307692307693,0.03140371465106639
2010-08-16,1.7320508075688772,0.4330127018922193,4,1,3,0,1,folha,0.4330127018922193,0.25,0.1767766952966369
2010-08-23,0.0,0.0,7,0,2,0,1,folha,0.0,0.0,0.0
2010-08-30,2.0,0.2222222222222222,9,2,5,2,2,folha,0.2222222222222222,0.2222222222222222,0.09072184232530289
2010-09-06,1.4142135623730951,0.20203050891044216,7,1,3,1,1,folha,0.20203050891044216,0.14285714285714285,0.08247860988423227
2010-09-13,0.0,0.0,9,0,1,4,3,folha,0.0,0.0,0.0
2010-09-20,0.0,0.0,10,0,3,1,0,folha,0.0,0.0,0.0
2010-09-27,0.0,0.0,3,0,1,2,1,folha,0.0,0.0,0.0
2010-10-04,0.0,0.0,5,0,1,0,0,folha,0.0,0.0,0.0
2010-10-11,0.0,0.0,3,0,3,0,0,folha,0.0,0.0,0.0
2010-10-18,0.0,0.0,4,0,0,0,1,folha,0.0,0.0,0.0
2010-10-25,13.242640687119286,0.3579092077599807,37,7,71,4,6,folha,0.3579092077599807,0.1891891891891892,0.1461158222092877
2010-11-01,8.65685424949238,0.18035113019775792,48,6,69,7,5,folha,0.18035113019775792,0.125,0.07362804058646026
2010-11-08,51.9685893817138,0.43671083514045206,119,31,137,18,38,folha,0.43671083514045206,0.2605042016806723,0.1782864518731355
2010-11-15,24.192023676495612,0.24940230594325374,97,17,109,7,20,folha,0.24940230594325374,0.17525773195876287,0.1018180650390787
2010-11-22,40.52979627188788,0.2684092468336946,151,25,140,22,35,folha,0.2684092468336946,0.16556291390728478,0.10957761616454886
2010-11-29,47.50521672443506,0.3276221843064487,145,29,131,22,34,folha,0.3276221843064487,0.2,0.13375119666114435
2010-12-06,40.95470646721824,0.30113754755307526,136,26,137,11,39,folha,0.30113754755307526,0.19117647058823528,0.12293888898302324
2010-12-13,31.97396253682915,0.2251687502593602,142,21,131,14,32,folha,0.2251687502593602,0.14788732394366197,0.09192475735926832
2010-12-20,21.53516942700323,0.18890499497371255,114,15,105,7,25,folha,0.18890499497371255,0.13157894736842105,0.07712014125810279
2010-12-27,15.585052656894634,0.16405318586204878,95,10,100,7,15,folha,0.16405318586204878,0.10526315789473684,0.06697443267333181
2011-06-13,86.66798675011438,0.884367211735861,98,45,101,110,23,g1,0.884367211735861,0.45918367346938777,0.36104140233345844
2011-08-01,2.0,0.4,5,2,4,0,2,folha,0.4,0.4,0.16329931618554522
2011-08-08,19.217332181807446,0.3625911732416499,53,13,21,26,13,folha,0.3625911732416499,0.24528301886792453,0.14802722661318998
2011-08-15,5.974691494688162,0.2715768861221892,22,4,13,7,6,folha,0.2715768861221892,0.18181818181818182,0.11087079948888297
2011-08-22,0.0,0.0,9,0,4,1,0,folha,0.0,0.0,0.0
2011-08-29,1.0,0.125,8,1,1,0,1,folha,0.125,0.125,0.051031036307982884
2011-09-05,15.806513584913102,0.6586047327047125,24,9,15,12,7,folha,0.6586047327047125,0.375,0.26887425621810834
2011-09-12,3.414213562373095,0.18967853124294973,18,2,12,1,3,folha,0.18967853124294973,0.1111111111111111,0.07743593611763067
2011-09-19,10.692130429902463,0.46487523608271575,23,6,15,7,9,folha,0.46487523608271575,0.2608695652173913,0.18978452040975344
2011-09-26,6.913591357920932,0.5761326131600777,12,4,9,5,7,folha,0.5761326131600777,0.3333333333333333,0.23520515440307985
2011-10-03,7.656854249492381,0.2126903958192328,36,5,46,5,10,folha,0.2126903958192328,0.1388888888888889,0.08683049049128415
2011-10-10,7.863703305156273,0.1638271521907557,48,5,58,10,5,folha,0.1638271521907557,0.10416666666666667,0.06688215481343913
2011-10-17,28.358952354493088,0.47264920590821813,60,17,90,7,19,folha,0.47264920590821813,0.2833333333333333,0.19295823030113246
2011-10-24,22.41348460451408,0.3502106969455325,64,15,88,6,16,folha,0.3502106969455325,0.234375,0.14297291833017167
2011-10-31,31.437543878048334,0.4912116230945052,64,19,80,17,19,folha,0.4912116230945052,0.296875,0.2005363053843112
2011-11-07,18.227299856905695,0.26804852730743667,68,12,83,8,13,folha,0.26804852730743667,0.17647058823529413,0.10943035303461714
2011-11-14,22.034656368125848,0.21816491453589948,101,15,61,24,17,folha,0.21816491453589948,0.1485148514851485,0.08906545339847576
2011-11-21,16.48528137423857,0.19168931830509967,86,13,74,18,13,folha,0.19168931830509967,0.1511627906976744,0.07825683649824022
2011-11-28,46.87758139677858,0.28936778639986777,162,29,127,39,37,folha,0.28936778639986777,0.17901234567901234,0.1181339041130583
2011-12-05,54.39881141144005,0.3126368471921842,174,34,142,51,38,folha,0.3126368471921842,0.19540229885057472,0.12763345840222118
2011-12-12,29.641513419278787,0.22286852194946458,133,19,80,37,20,folha,0.22286852194946458,0.14285714285714285,0.09098569308407685
2011-12-19,32.720620393879344,0.21669285029059168,151,21,99,35,26,"folha, valor",0.21669285029059168,0.1390728476821192,0.08846448568687587
2011-12-26,37.85833015004093,0.2610919320692478,145,26,136,10,36,"folha, valor",0.2610919320692478,0.1793103448275862,0.10659033492117748
2012-01-16,0.0,0.0,6,0,2,1,0,folha,0.0,0.0,0.0
2012-01-23,1.0,0.08333333333333333,12,1,4,2,2,folha,0.08333333333333333,0.08333333333333333,0.034020690871988585
2012-01-30,1.4142135623730951,0.282842712474619,5,1,1,3,1,folha,0.282842712474619,0.2,0.11547005383792516
2012-02-06,1.0,0.5,2,1,2,0,1,folha,0.5,0.5,0.20412414523193154
2012-02-13,1.7320508075688772,0.28867513459481287,6,1,1,2,1,folha,0.28867513459481287,0.16666666666666666,0.11785113019775792
2012-02-20,1.0,0.3333333333333333,3,1,2,0,1,folha,0.3333333333333333,0.3333333333333333,0.13608276348795434
2012-02-27,0.0,0.0,2,0,0,0,0,folha,0.0,0.0,0.0
2012-03-05,1.4142135623730951,0.128564869306645,11,1,9,1,0,folha,0.128564869306645,0.09090909090909091,0.052486388108147805
2012-03-12,0.0,0.0,1,0,0,0,0,folha,0.0,0.0,0.0
2012-03-19,0.0,0.0,1,0,1,0,0,folha,0.0,0.0,0.0
2012-03-26,0.0,0.0,4,0,1,0,0,folha,0.0,0.0,0.0
2012-04-02,3.414213562373095,0.42677669529663687,8,2,6,2,0,folha,0.42677669529663687,0.25,0.17423085626466897
2012-04-09,0.0,0.0,3,0,1,0,0,folha,0.0,0.0,0.0
2012-04-16,0.0,0.0,2,0,0,1,0,folha,0.0,0.0,0.0
2012-04-23,0.0,0.0,7,0,0,1,1,folha,0.0,0.0,0.0
2012-04-30,3.449489742783178,0.5749149571305296,6,2,2,4,1,folha,0.5749149571305296,0.3333333333333333,0.23470804841064385
2012-05-07,4.0,0.5714285714285714,7,2,5,5,2,folha,0.5714285714285714,0.2857142857142857,0.23328473740792174
2012-05-14,1.7320508075688772,0.19245008972987523,9,1,8,3,1,folha,0.19245008972987523,0.1111111111111111,0.07856742013183861
2012-05-21,0.0,0.0,5,0,0,1,2,folha,0.0,0.0,0.0
2012-05-28,5.242640687119286,0.43688672392660716,12,4,9,2,2,folha,0.43688672392660716,0.3333333333333333,0.17835825816939507
2012-06-04,0.0,0.0,5,0,7,0,1,folha,0.0,0.0,0.0
2012-06-11,52.109005177022034,0.6947867356936271,75,28,46,87,20,"folha, g1",0.6947867356936271,0.37333333333333335,0.28364549708389114
2012-06-18,0.0,0.0,2,0,2,0,0,folha,0.0,0.0,0.0
2012-06-25,0.0,0.0,4,0,4,2,0,folha,0.0,0.0,0.0
2012-07-02,1.0,0.14285714285714285,7,1,4,0,1,folha,0.14285714285714285,0.14285714285714285,0.058321184351980436
2012-07-09,0.0,0.0,4,0,2,4,0,folha,0.0,0.0,0.0
2012-07-16,1.0,0.14285714285714285,7,1,2,1,4,folha,0.14285714285714285,0.14285714285714285,0.058321184351980436
2012-07-23,0.0,0.0,1,0,0,1,0,folha,0.0,0.0,0.0
2012-07-30,2.414213562373095,0.6035533905932737,4,2,4,0,2,folha,0.6035533905932737,0.5,0.24639963991337221
2012-08-06,0.0,0.0,5,0,1,0,0,folha,0.0,0.0,0.0
2012-08-13,0.0,0.0,5,0,1,0,1,folha,0.0,0.0,0.0
2012-08-20,2.414213562373095,0.344887651767585,7,2,3,4,2,folha,0.344887651767585,0.2857142857142857,0.1407997942362127
2012-08-27,1.0,0.08333333333333333,12,1,5,0,2,folha,0.08333333333333333,0.08333333333333333,0.034020690871988585
2012-09-03,0.0,0.0,3,0,0,2,0,folha,0.0,0.0,0.0
2012-09-10,2.0,0.25,8,1,10,2,0,folha,0.25,0.125,0.10206207261596577
2012-09-17,10.70674230225704,0.2611400561526107,41,8,44,4,10,folha,0.2611400561526107,0.1951219512195122,0.10660998149594053
2012-09-24,11.388905057061258,0.22331186386394625,51,9,67,0,11,folha,0.22331186386394625,0.17647058823529413,0.09116668666275497
2012-10-01,12.838394799844435,0.35662207777345656,36,8,50,4,9,folha,0.35662207777345656,0.2222222222222222,0.14559035359268446
2012-10-08,19.8065135849131,0.3474826944721597,57,13,61,5,19,folha,0.3474826944721597,0.22807017543859648,0.14185921598403603
2012-10-15,21.565801410156983,0.2729848279766707,79,12,65,12,22,folha,0.2729848279766707,0.1518987341772152,0.11144558934404754
2012-10-22,12.803118619434352,0.1803256143582303,71,9,65,3,13,folha,0.1803256143582303,0.1267605633802817,0.07361762378859336
2012-10-29,15.485281374238571,0.1800614113283555,86,10,71,9,10,folha,0.1800614113283555,0.11627906976744186,0.0735097633533116
2012-11-05,19.888282852609095,0.27622615073068185,72,11,77,8,18,folha,0.27622615073068185,0.1527777777777778,0.11276885381721422
2012-11-12,18.53516942700323,0.22603865154881986,82,13,60,22,19,folha,0.22603865154881986,0.15853658536585366,0.09227989307356253
2012-11-19,26.25260836221753,0.220610154304349,119,16,86,21,30,folha,0.220610154304349,0.13445378151260504,0.09006371835371951
2012-11-26,23.50986092169139,0.16556240085698162,142,15,108,10,25,folha,0.16556240085698162,0.1056338028169014,0.06759056711495556
2012-12-03,8.65685424949238,0.08323898316819596,104,6,66,10,15,folha,0.08323898316819596,0.057692307692307696,0.03398217257836627
2012-12-10,19.21733218180745,0.14235060875412925,135,14,74,18,19,"folha, valor",0.14235060875412925,0.1037037037037037,0.05811439267036348
2012-12-17,9.414213562373096,0.10232840828666409,92,6,69,7,3,"folha, valor",0.10232840828666409,0.06521739130434782,0.041775397748918815
2012-12-24,29.111667470117474,0.18309224823973255,159,17,110,11,33,"folha, valor",0.18309224823973255,0.1069182389937107,0.07474709734105606
2012-12-31,0.0,0.0,24,0,16,3,0,"valor, folha",0.0,0.0,0.0
2013-01-07,0.0,0.0,3,0,1,0,0,folha,0.0,0.0,0.0
2013-01-21,0.0,0.0,5,0,2,2,0,folha,0.0,0.0,0.0
2013-01-28,1.0,0.125,8,1,1,1,2,folha,0.125,0.125,0.051031036307982884
2013-02-04,0.0,0.0,7,0,2,0,2,folha,0.0,0.0,0.0
2013-02-11,1.0,0.2,5,1,3,2,1,folha,0.2,0.2,0.08164965809277261
2013-02-18,1.0,0.25,4,1,4,0,1,folha,0.25,0.25,0.10206207261596577
2013-02-25,1.7320508075688772,0.28867513459481287,6,1,1,1,5,folha,0.28867513459481287,0.16666666666666666,0.11785113019775792
2013-03-04,0.0,0.0,5,0,2,0,0,folha,0.0,0.0,0.0
2013-03-11,1.7320508075688772,0.4330127018922193,4,1,2,1,2,folha,0.4330127018922193,0.25,0.1767766952966369
2013-03-18,0.0,0.0,2,0,0,0,0,folha,0.0,0.0,0.0
2013-03-25,0.0,0.0,3,0,1,0,2,folha,0.0,0.0,0.0
2013-04-01,0.0,0.0,7,0,0,0,0,folha,0.0,0.0,0.0
2013-04-08,0.0,0.0,4,0,2,0,0,folha,0.0,0.0,0.0
2013-04-15,0.0,0.0,4,0,1,0,0,folha,0.0,0.0,0.0
2013-04-22,0.0,0.0,3,0,2,2,1,folha,0.0,0.0,0.0
2013-04-29,5.277916867529369,0.5277916867529369,10,3,5,0,7,folha,0.5277916867529369,0.3,0.2154700538379252
2013-05-06,1.4142135623730951,0.20203050891044216,7,1,3,2,0,folha,0.20203050891044216,0.14285714285714285,0.08247860988423227
2013-05-13,2.0,0.2222222222222222,9,1,7,3,2,folha,0.2222222222222222,0.1111111111111111,0.09072184232530289
2013-05-20,0.0,0.0,2,0,0,0,1,folha,0.0,0.0,0.0
2013-05-27,1.4142135623730951,0.23570226039551587,6,1,2,1,2,folha,0.23570226039551587,0.16666666666666666,0.09622504486493764
2013-06-03,0.0,0.0,5,0,0,4,2,folha,0.0,0.0,0.0
2013-06-10,34.299829299013496,0.5196943833183862,66,17,53,47,16,"folha, g1",0.5196943833183862,0.25757575757575757,0.21216434355340275
2013-06-17,1.7320508075688772,0.34641016151377546,5,1,1,1,1,folha,0.34641016151377546,0.2,0.14142135623730953
2013-06-24,0.0,0.0,2,0,0,0,0,folha,0.0,0.0,0.0
2013-07-01,2.8284271247461903,0.282842712474619,10,2,4,3,2,folha,0.282842712474619,0.2,0.11547005383792516
2013-07-08,0.0,0.0,2,0,0,0,0,folha,0.0,0.0,0.0
2013-07-15,0.0,0.0,8,0,2,1,3,folha,0.0,0.0,0.0
2013-07-22,0.0,0.0,5,0,1,3,2,folha,0.0,0.0,0.0
2013-07-29,3.1462643699419726,0.2860240336310884,11,2,8,2,3,folha,0.2860240336310884,0.18181818181818182,0.11676882276147031
2013-08-05,0.0,0.0,4,0,0,2,0,folha,0.0,0.0,0.0
2013-08-12,1.4142135623730951,0.128564869306645,11,1,12,1,0,folha,0.128564869306645,0.09090909090909091,0.052486388108147805
2013-08-19,0.0,0.0,4,0,1,0,2,folha,0.0,0.0,0.0
2013-08-26,0.0,0.0,8,0,4,3,0,folha,0.0,0.0,0.0
2013-09-02,1.4142135623730951,0.0744322927564787,19,1,11,2,3,folha,0.0744322927564787,0.05263157894736842,0.030386856273138203
2013-09-09,6.414213562373095,0.2375634652730776,27,5,14,3,4,folha,0.2375634652730776,0.18518518518518517,0.09698487857440523
2013-09-16,12.65685424949238,0.421895141649746,30,8,21,8,3,folha,0.421895141649746,0.26666666666666666,0.17223797033351815
2013-09-23,15.446827449687742,0.30287896960172045,51,9,28,26,14,folha,0.30287896960172045,0.17647058823529413,0.12364982155735872
2013-09-30,13.388905057061258,0.2434346374011138,55,10,29,15,19,folha,0.2434346374011138,0.18181818181818182,0.09938177455869508
2013-10-07,5.82842712474619,0.13246425283514068,44,5,25,6,8,folha,0.13246425283514068,0.11363636363636363,0.05407830476751911
2013-10-14,9.464101615137753,0.22533575274137507,42,7,32,4,10,folha,0.22533575274137507,0.16666666666666666,0.09199293583705412
2013-10-21,6.82842712474619,0.08327350152129499,82,4,30,10,6,folha,0.08327350152129499,0.04878048780487805,0.03399626463700858
2013-10-28,8.242640687119286,0.12488849525938311,66,6,35,8,16,folha,0.12488849525938311,0.09090909090909091,0.05098551468824742
2013-11-04,7.242640687119286,0.08622191294189625,84,5,36,7,7,folha,0.08622191294189625,0.05952380952380952,0.035199948559053174
2013-11-11,10.0,0.125,80,6,115,8,8,folha,0.125,0.075,0.051031036307982884
2013-11-18,26.08103548696372,0.23927555492627267,109,18,151,17,20,folha,0.23927555492627267,0.1651376146788991,0.09768383624844298
2013-11-25,24.495249049336817,0.25252834071481256,97,15,163,10,19,"folha, valor",0.25252834071481256,0.15463917525773196,0.10309426339049817
2013-12-02,19.862974347297257,0.16976901151536117,117,11,154,11,15,"folha, valor",0.16976901151536117,0.09401709401709402,0.06930790872488608
2013-12-09,17.88363865535276,0.15028267777607363,119,10,158,10,15,"folha, valor",0.15028267777607363,0.08403361344537816,0.061352646288413644
2013-12-16,24.885620559513658,0.22022673061516512,113,16,158,16,19,"folha, valor",0.22022673061516512,0.1415929203539823,0.08990718628808685
2013-12-23,28.341683011916334,0.26001544047629666,109,17,119,15,24,"folha, valor",0.26001544047629666,0.1559633027522936,0.10615085906865646
2013-12-30,9.974691494688162,0.16906256770657901,59,8,69,3,8,"folha, valor",0.16906256770657901,0.13559322033898305,0.06901950424764199
2014-06-09,47.49156063848662,1.1583307472801614,41,27,47,42,13,g1,1.1583307472801614,0.6585365853658537,0.4728865473688549
2014-08-18,4.414213562373095,0.27588834764831843,16,4,6,6,8,folha,0.27588834764831843,0.25,0.11263094628632593
2014-08-25,12.120955864630135,0.2956330698690277,41,9,21,13,11,folha,0.2956330698690277,0.21951219512195122,0.12069169537861435
2014-09-01,4.449489742783178,0.15891034795654208,28,3,13,3,6,folha,0.15891034795654208,0.10714285714285714,0.06487487789027593
2014-09-08,6.146264369941973,0.14293638069632494,43,5,28,5,8,folha,0.14293638069632494,0.11627906976744186,0.058353533064366574
2014-09-15,0.0,0.0,45,0,24,5,4,folha,0.0,0.0,0.0
2014-09-22,18.803118619434354,0.47007796548585884,40,10,51,4,12,folha,0.47007796548585884,0.25,0.19190852579433268
2014-09-29,7.242640687119286,0.19059580755577069,38,6,28,0,10,folha,0.19059580755577069,0.15789473684210525,0.07781041260422282
2014-10-06,3.0,0.07142857142857142,42,3,26,0,7,folha,0.07142857142857142,0.07142857142857142,0.029160592175990218
2014-10-13,3.414213562373095,0.11773150215079638,29,3,23,3,4,folha,0.11773150215079638,0.10344827586206896,0.04806368448680524
2014-10-20,0.0,0.0,53,0,16,7,5,folha,0.0,0.0,0.0
2014-10-27,10.727406610312546,0.17302268726310557,62,6,42,13,9,folha,0.17302268726310557,0.0967741935483871,0.07063621628662646
2014-11-03,1.4142135623730951,0.020797258270192576,68,1,25,8,11,folha,0.020797258270192576,0.014705882352941176,0.008490445135141557
2014-11-10,9.414213562373096,0.1364378777155521,69,6,41,16,10,folha,0.1364378777155521,0.08695652173913043,0.05570053033189174
2014-11-17,15.999271042140984,0.16494093857877304,97,10,86,22,16,folha,0.16494093857877304,0.10309278350515463,0.06733685620228913
2014-11-24,43.34168783478959,0.2564596913301159,169,26,193,32,32,folha,0.2564596913301159,0.15384615384615385,0.10469923055840982
2014-12-01,30.398872732159504,0.212579529595521,143,20,167,18,22,folha,0.212579529595521,0.13986013986013987,0.08678522954498363
2014-12-08,24.337772595392273,0.18578452362894865,131,15,166,11,28,folha,0.18578452362894865,0.11450381679389313,0.07584621416616145
2014-12-15,54.04983837549123,0.2874991402951661,188,32,213,36,39,"folha, valor",0.2874991402951661,0.1702127659574468,0.11737103253533189
2014-12-22,25.34774027049052,0.19958850606685447,127,14,162,15,34,"folha, valor",0.19958850606685447,0.11023622047244094,0.0814816663980297
2014-12-29,28.933635853692206,0.27555843670183056,105,18,137,13,18,"valor, folha",0.27555843670183056,0.17142857142857143,0.11249626070641694
2015-06-15,4.5604779323150675,0.26826340778323926,17,3,18,13,4,g1,0.26826340778323926,0.17647058823529413,0.1095180776215176
2015-07-13,1.4142135623730951,0.47140452079103173,3,1,1,2,0,folha,0.47140452079103173,0.3333333333333333,0.1924500897298753
2015-07-20,0.0,0.0,18,0,14,0,0,folha,0.0,0.0,0.0
2015-07-27,10.610365985079726,0.44209858271165525,24,6,31,2,10,folha,0.44209858271165525,0.25,0.18048599060853002
2015-08-03,2.0,0.1,20,2,20,2,2,folha,0.1,0.1,0.040824829046386304
2015-08-10,0.0,0.0,7,0,6,0,1,folha,0.0,0.0,0.0
2015-08-17,5.1815405503520555,0.3701100393108611,14,3,15,2,2,folha,0.3701100393108611,0.21428571428571427,0.1510967908321722
2015-08-24,9.974691494688162,0.49873457473440813,20,6,18,9,5,folha,0.49873457473440813,0.3,0.20360753753054386
2015-08-31,0.0,0.0,17,0,16,0,0,folha,0.0,0.0,0.0
2015-09-07,3.863703305156273,0.2759788075111623,14,2,13,0,5,folha,0.2759788075111623,0.14285714285714285,0.11266787637068755
2015-09-14,6.700169592637544,0.39412762309632615,17,4,13,5,5,folha,0.39412762309632615,0.23529411764705882,0.1609019283536609
2015-09-21,2.8284271247461903,0.15713484026367724,18,2,8,5,3,folha,0.15713484026367724,0.1111111111111111,0.06415002990995843
2015-09-28,13.87831517751085,0.23522568097476015,59,9,31,25,10,folha,0.23522568097476015,0.15254237288135594,0.09603048213114387
2015-10-05,13.692130429902463,0.18015961091976926,76,9,33,19,17,folha,0.18015961091976926,0.11842105263157894,0.07354985316863051
2015-10-12,1.4142135623730951,0.025712973861329,55,1,23,7,9,folha,0.025712973861329,0.01818181818181818,0.01049727762162956
2015-10-19,6.4787086646190755,0.14397130365820168,45,4,40,4,8,folha,0.14397130365820168,0.08888888888888889,0.05877603859431455
2015-10-26,10.045243855508328,0.2183748664240941,46,6,31,10,10,folha,0.2183748664240941,0.13043478260869565,0.08915116589791086
2015-11-02,5.872983346207417,0.1545521933212478,38,2,26,7,6,folha,0.1545521933212478,0.05263157894736842,0.0630956687108399
2015-11-09,12.624973034561048,0.16611806624422432,76,9,74,14,12,folha,0.16611806624422432,0.11842105263157894,0.06781741655936734
2015-11-16,17.8130862945326,0.2544726613504657,70,10,93,9,8,folha,0.2544726613504657,0.14285714285714285,0.10388802896611718
2015-11-23,17.520557554648654,0.20138571901895005,87,10,105,15,12,folha,0.20138571901895005,0.11494252873563218,0.08221537551332223
2015-11-30,42.892355100973916,0.32249891053363844,133,24,114,44,35,folha,0.32249891053363844,0.18045112781954886,0.1316596289018162
2015-12-07,26.348984679394842,0.16890374794483873,156,17,112,43,28,folha,0.16890374794483873,0.10897435897435898,0.06895466635141963
2015-12-14,39.60623723886871,0.20310890891727543,195,24,137,31,48,folha,0.20310890891727543,0.12307692307692308,0.08291886484345816
2015-12-21,22.629940239383036,0.18858283532819195,120,12,64,27,24,"folha, valor",0.18858283532819195,0.1,0.07698862013356256
2015-12-28,57.62011533049101,0.349212820184794,165,36,151,28,43,"valor, folha",0.349212820184794,0.21818181818181817,0.14256553684850656
2016-04-25,0.0,0.0,10,0,7,0,0,folha,0.0,0.0,0.0
2016-05-02,0.0,0.0,9,0,7,0,1,folha,0.0,0.0,0.0
2016-05-09,1.0,0.06666666666666667,15,1,6,2,2,folha,0.06666666666666667,0.06666666666666667,0.02721655269759087
2016-05-16,2.414213562373095,0.1724438258837925,14,2,10,0,5,folha,0.1724438258837925,0.14285714285714285,0.07039989711810635
2016-05-23,0.0,0.0,8,0,7,0,1,folha,0.0,0.0,0.0
2016-05-30,1.0,0.125,8,1,6,1,2,folha,0.125,0.125,0.051031036307982884
2016-06-06,0.0,0.0,8,0,6,1,0,folha,0.0,0.0,0.0
2016-06-13,17.974691494688162,0.5991563831562721,30,12,45,7,9,"folha, g1",0.5991563831562721,0.4,0.24460456914405937
2016-06-20,0.0,0.0,8,0,6,0,1,folha,0.0,0.0,0.0
2016-06-27,2.732050807568877,0.24836825523353429,11,2,12,0,2,folha,0.24836825523353429,0.18181818181818182,0.10139591560458278
2016-07-04,0.0,0.0,7,0,5,0,0,folha,0.0,0.0,0.0
2016-07-11,1.0,0.09090909090909091,11,1,7,0,2,folha,0.09090909090909091,0.09090909090909091,0.037113480951260276
2016-07-18,0.0,0.0,6,0,5,0,0,folha,0.0,0.0,0.0
2016-07-25,0.0,0.0,8,0,7,0,0,folha,0.0,0.0,0.0
2016-08-01,0.0,0.0,7,0,5,0,0,folha,0.0,0.0,0.0
2016-08-08,0.0,0.0,6,0,5,0,0,folha,0.0,0.0,0.0
2016-08-15,0.0,0.0,5,0,5,0,0,folha,0.0,0.0,0.0
2016-08-22,0.0,0.0,12,0,7,4,4,folha,0.0,0.0,0.0
2016-08-29,4.449489742783178,0.09672803788659082,46,3,21,10,9,folha,0.09672803788659082,0.06521739130434782,0.03948905610712448
2016-09-05,8.974691494688162,0.30947212050648837,29,5,17,10,6,folha,0.30947212050648837,0.1724137931034483,0.1263414641430005
2016-09-12,4.82842712474619,0.142012562492535,34,3,17,7,9,folha,0.142012562492535,0.08823529411764706,0.05797638586196993
2016-09-19,4.82842712474619,0.15575571370149,31,4,17,4,5,folha,0.15575571370149,0.12903225806451613,0.06358700384861218
2016-09-26,13.65685424949238,0.2787113112141302,49,9,25,14,12,folha,0.2787113112141302,0.1836734693877551,0.11378341633611035
2016-10-03,9.071067811865476,0.23871231083856514,38,6,21,10,8,folha,0.23871231083856514,0.15789473684210525,0.09745389281252251
2016-10-10,16.803118619434354,0.26671616856245006,63,12,31,20,17,folha,0.26671616856245006,0.19047619047619047,0.10888641985469177
2016-10-17,13.974691494688162,0.3583254229407221,39,8,33,6,11,folha,0.3583254229407221,0.20512820512820512,0.1462857413452905
2016-10-24,10.777294663077205,0.17962157771795342,60,4,51,16,4,folha,0.17962157771795342,0.06666666666666667,0.0733302020337764
2016-10-31,17.283233524798515,0.30862917008568774,56,10,65,11,14,folha,0.30862917008568774,0.17857142857142858,0.12599733107476285
2016-11-07,24.30249641498219,0.2859117225292022,85,15,95,14,19,folha,0.2859117225292022,0.17647058823529413,0.11672297194612516
2016-11-14,25.44876078492416,0.39151939669114094,65,14,70,13,16,folha,0.39151939669114094,0.2153846153846154,0.15983712438260134
2016-11-21,18.48867633971732,0.14558012865919148,127,10,95,17,20,folha,0.14558012865919148,0.07874015748031496,0.05943283865062416
2016-11-28,25.10634399227556,0.2057897048547177,122,15,115,25,29,folha,0.2057897048547177,0.12295081967213115,0.08401329520200145
2016-12-05,25.95935066447457,0.21814580390314764,119,16,98,23,22,folha,0.21814580390314764,0.13445378151260504,0.08905765151532513
2016-12-12,34.11505561502346,0.2527041156668404,135,18,109,41,25,folha,0.2527041156668404,0.13333333333333333,0.10316602321416991
2016-12-19,17.01993535019649,0.14302466680837386,119,10,90,14,23,folha,0.14302466680837386,0.08403361344537816,0.058389575718682245
2016-12-26,34.19202367649561,0.222026127769452,154,22,131,20,43,"folha, valor",0.222026127769452,0.14285714285714285,0.09064178710019001
2017-05-22,2.449489742783178,2.449489742783178,1,1,1,2,2,folha,2.449489742783178,1.0,1.0
2017-05-29,1.4142135623730951,0.15713484026367724,9,1,9,1,1,folha,0.15713484026367724,0.1111111111111111,0.06415002990995843
2017-06-05,7.292528739883945,0.2917011495953578,25,5,18,6,7,folha,0.2917011495953578,0.2,0.1190864956486484
2017-06-12,17.26064752495261,0.3595968234365127,48,11,32,22,16,"folha, g1",0.3595968234365127,0.22916666666666666,0.14680478842419192
2017-06-19,0.0,0.0,15,0,7,0,1,folha,0.0,0.0,0.0
2017-06-26,5.863703305156273,0.3086159634292775,19,3,20,5,5,folha,0.3086159634292775,0.15789473684210525,0.12599193947986062
2017-07-03,2.8284271247461903,0.1663780661615406,17,2,12,4,3,folha,0.1663780661615406,0.11764705882352941,0.06792356108113246
2017-07-10,4.0,0.23529411764705882,17,2,14,2,1,folha,0.23529411764705882,0.11764705882352941,0.09605842128561483
2017-07-17,2.8284271247461903,0.1767766952966369,16,2,14,3,3,folha,0.1767766952966369,0.125,0.07216878364870323
2017-07-24,5.82842712474619,0.30675932235506265,19,3,13,3,3,folha,0.30675932235506265,0.15789473684210525,0.12523396893530742
2017-07-31,8.242640687119286,0.22277407262484555,37,6,20,8,4,folha,0.22277407262484555,0.16216216216216217,0.09094713430876566
2017-08-07,2.8284271247461903,0.0831890330807703,34,2,17,5,7,folha,0.0831890330807703,0.058823529411764705,0.03396178054056623
2017-08-14,2.0,0.05714285714285714,35,1,13,10,2,folha,0.05714285714285714,0.02857142857142857,0.023328473740792173
2017-08-21,4.878315177510849,0.13938043364316713,35,3,18,5,7,folha,0.13938043364316713,0.08571428571428572,0.056901823758934884
2017-08-28,6.0,0.15789473684210525,38,4,24,11,5,folha,0.15789473684210525,0.10526315789473684,0.06446025638903101
2017-09-04,7.59575411272515,0.21702154607786145,35,4,22,6,9,folha,0.21702154607786145,0.11428571428571428,0.08859867518011141
